Date,Open,High,Low,Close,Adj Close,Volume
2022-09-20,92.730003,92.930000,91.639999,92.440002,92.440002,14712500
2022-09-21,93.570000,93.879997,90.870003,90.949997,90.949997,17332400
2022-09-22,92.199997,92.660004,90.519997,90.570000,90.570000,16139400
2022-09-23,87.500000,87.500000,84.849998,85.750000,85.750000,27730000
2022-09-26,84.900002,86.220001,83.889999,83.980003,83.980003,22043400
2022-09-27,85.610001,86.959999,84.809998,85.739998,85.739998,17307300
2022-09-28,86.120003,89.300003,85.919998,88.860001,88.860001,19543300
2022-09-29,88.180000,89.360001,87.129997,88.680000,88.680000,17896000
2022-09-30,88.169998,89.040001,87.309998,87.309998,87.309998,21344700
2022-10-03,90.040001,92.360001,89.720001,91.919998,91.919998,23881300
2022-10-04,93.239998,95.360001,92.709999,95.269997,95.269997,22133700
2022-10-05,95.750000,99.989998,95.660004,99.120003,99.120003,34857700
2022-10-06,98.470001,102.180000,98.330002,102.059998,102.059998,29124700
2022-10-07,102.190002,103.320000,100.180000,101.029999,101.029999,24497700
2022-10-10,101.489998,102.029999,98.720001,98.839996,98.839996,16786100
2022-10-11,97.220001,99.760002,96.750000,98.000000,98.000000,17804100
2022-10-12,97.500000,98.910004,97.230003,98.430000,98.430000,12635800
2022-10-13,97.550003,102.449997,97.400002,101.870003,101.870003,22019100
2022-10-14,101.120003,102.239998,99.040001,99.190002,99.190002,15222000
2022-10-17,101.070000,101.970001,100.500000,100.620003,100.620003,14283200
2022-10-18,101.540001,102.349998,99.230003,100.800003,100.800003,14065400
2022-10-19,101.250000,103.989998,101.230003,103.790001,103.790001,20921700
2022-10-20,104.320000,105.000000,103.410004,103.930000,103.930000,17649000
2022-10-21,104.449997,106.400002,103.910004,105.860001,105.860001,22801500
2022-10-24,105.660004,107.680000,105.120003,106.599998,106.599998,17024200
2022-10-25,106.410004,107.330002,105.070000,105.879997,105.879997,15719800
2022-10-26,106.260002,107.830002,106.000000,107.139999,107.139999,17383800
2022-10-27,108.410004,109.580002,107.419998,107.550003,107.550003,18214000
2022-10-28,109.459999,111.209999,108.120003,110.699997,110.699997,28169400
2022-10-31,109.500000,112.910004,109.440002,110.809998,110.809998,26401800
2022-11-01,112.370003,112.570000,110.650002,111.910004,111.910004,22213100
2022-11-02,111.580002,112.099998,109.309998,109.610001,109.610001,20654200
2022-11-03,108.580002,111.820000,108.309998,111.099998,111.099998,17103700
2022-11-04,113.000000,113.500000,110.800003,112.309998,112.309998,17534600
